Tempo, Erro Little
10.00, 0.00000000000000181268
20.00, 0.00000000000000723716
30.00, 0.00000000000000454302
40.00, 0.00000000000000952352
50.00, 0.00000000000001498302
60.00, 0.00000000000000959443
70.00, 0.00000000000001004676
80.00, 0.00000000000002534084
90.00, 0.00000000000003198635
100.00, 0.00000000000001057271
110.00, 0.00000000000005217343
120.00, 0.00000000000001444678
130.00, 0.00000000000005013535
140.00, 0.00000000000005524335
150.00, 0.00000000000006310870
160.00, 0.00000000000001923331
170.00, 0.00000000000004105809
180.00, 0.00000000000002627000
190.00, 0.00000000000001064459
200.00, 0.00000000000010956145
210.00, 0.00000000000010099181
220.00, 0.00000000000009669902
230.00, 0.00000000000005697103
240.00, 0.00000000000005165356
250.00, 0.00000000000006676495
260.00, 0.00000000000000623091
270.00, 0.00000000000000355228
280.00, 0.00000000000008929988
290.00, 0.00000000000019443746
300.00, 0.00000000000026817329
310.00, 0.00000000000038994632
320.00, 0.00000000000040764484
330.00, 0.00000000000042999740
340.00, 0.00000000000043209165
350.00, 0.00000000000046342119
360.00, 0.00000000000056239475
370.00, 0.00000000000053578951
380.00, 0.00000000000048942057
390.00, 0.00000000000052397626
400.00, 0.00000000000057541103
410.00, 0.00000000000074054044
420.00, 0.00000000000067957640
430.00, 0.00000000000075702964
440.00, 0.00000000000079043694
450.00, 0.00000000000071563155
460.00, 0.00000000000071761585
470.00, 0.00000000000075135015
480.00, 0.00000000000096202733
490.00, 0.00000000000101358874
500.00, 0.00000000000093793723
510.00, 0.00000000000096684921
520.00, 0.00000000000098839882
530.00, 0.00000000000069636224
540.00, 0.00000000000047201305
550.00, 0.00000000000026646003
560.00, 0.00000000000022434875
570.00, 0.00000000000052143381
580.00, 0.00000000000015906005
590.00, 0.00000000000008757751
600.00, 0.00000000000011531509
610.00, 0.00000000000034587003
620.00, 0.00000000000035238414
630.00, 0.00000000000031715537
640.00, 0.00000000000008670061
650.00, 0.00000000000022960583
660.00, 0.00000000000032617659
670.00, 0.00000000000039047932
680.00, 0.00000000000022493682
690.00, 0.00000000000008052998
700.00, 0.00000000000000478242
710.00, 0.00000000000000764775
720.00, 0.00000000000000422427
730.00, 0.00000000000017034898
740.00, 0.00000000000026434107
750.00, 0.00000000000018365149
760.00, 0.00000000000086311145
770.00, 0.00000000000103092578
780.00, 0.00000000000107261357
790.00, 0.00000000000107523756
800.00, 0.00000000000115810053
810.00, 0.00000000000079118418
820.00, 0.00000000000099733351
830.00, 0.00000000000065907132
840.00, 0.00000000000073896163
850.00, 0.00000000000118784279
860.00, 0.00000000000127995444
870.00, 0.00000000000099212001
880.00, 0.00000000000127210178
890.00, 0.00000000000185778780
900.00, 0.00000000000168027744
910.00, 0.00000000000144001998
920.00, 0.00000000000153618221
930.00, 0.00000000000172444914
940.00, 0.00000000000177690198
950.00, 0.00000000000179924608
960.00, 0.00000000000119729834
970.00, 0.00000000000124568801
980.00, 0.00000000000111029285
990.00, 0.00000000000115222632
1000.00, 0.00000000000083312046
1010.00, 0.00000000000067843517
1020.00, 0.00000000000074003173
1030.00, 0.00000000000075388524
1040.00, 0.00000000000062643727
1050.00, 0.00000000000048854844
1060.00, 0.00000000000078572695
1070.00, 0.00000000000077641669
1080.00, 0.00000000000093864369
1090.00, 0.00000000000025390454
1100.00, 0.00000000000057045904
1110.00, 0.00000000000007913180
1120.00, 0.00000000000010702984
1130.00, 0.00000000000080455239
1140.00, 0.00000000000127334601
1150.00, 0.00000000000144586990
1160.00, 0.00000000000131756281
1170.00, 0.00000000000131861796
1180.00, 0.00000000000170703425
1190.00, 0.00000000000180852512
1200.00, 0.00000000000130048316
1210.00, 0.00000000000165452764
1220.00, 0.00000000000185347787
1230.00, 0.00000000000217855942
1240.00, 0.00000000000235710410
1250.00, 0.00000000000211948861
1260.00, 0.00000000000195996734
1270.00, 0.00000000000213134762
1280.00, 0.00000000000199969208
1290.00, 0.00000000000173556568
1300.00, 0.00000000000236247870
1310.00, 0.00000000000236093436
1320.00, 0.00000000000210097521
1330.00, 0.00000000000259693092
1340.00, 0.00000000000251913594
1350.00, 0.00000000000227144258
1360.00, 0.00000000000244143551
1370.00, 0.00000000000258383722
1380.00, 0.00000000000276941274
1390.00, 0.00000000000308081295
1400.00, 0.00000000000297715064
1410.00, 0.00000000000319026749
1420.00, 0.00000000000323243212
1430.00, 0.00000000000323239178
1440.00, 0.00000000000304014236
1450.00, 0.00000000000310599853
1460.00, 0.00000000000268353742
1470.00, 0.00000000000264245093
1480.00, 0.00000000000167195814
1490.00, 0.00000000000124923769
1500.00, 0.00000000000227719883
1510.00, 0.00000000000156226768
1520.00, 0.00000000000109665532
1530.00, 0.00000000000094098123
1540.00, 0.00000000000144071864
