Tempo, Erro Little
10.00, 0.00000000000000285601
20.00, 0.00000000000000835714
30.00, 0.00000000000000539878
40.00, 0.00000000000001018944
50.00, 0.00000000000002708229
60.00, 0.00000000000003211732
70.00, 0.00000000000002699631
80.00, 0.00000000000003481351
90.00, 0.00000000000004530621
100.00, 0.00000000000011184424
110.00, 0.00000000000005971016
120.00, 0.00000000000008268679
130.00, 0.00000000000010347864
140.00, 0.00000000000011199960
150.00, 0.00000000000013614739
160.00, 0.00000000000016132234
170.00, 0.00000000000017672040
180.00, 0.00000000000020362976
190.00, 0.00000000000014616531
200.00, 0.00000000000020440789
210.00, 0.00000000000012009707
220.00, 0.00000000000005644497
230.00, 0.00000000000008015214
240.00, 0.00000000000006867304
250.00, 0.00000000000008605974
260.00, 0.00000000000008902904
270.00, 0.00000000000002257049
280.00, 0.00000000000016267684
290.00, 0.00000000000018157719
300.00, 0.00000000000022411153
310.00, 0.00000000000018319916
320.00, 0.00000000000012586807
330.00, 0.00000000000002906236
340.00, 0.00000000000005818187
350.00, 0.00000000000004254203
360.00, 0.00000000000006117947
370.00, 0.00000000000005608350
380.00, 0.00000000000011552890
390.00, 0.00000000000016452215
400.00, 0.00000000000008397439
410.00, 0.00000000000026499430
420.00, 0.00000000000041616482
430.00, 0.00000000000020248787
440.00, 0.00000000000023339859
450.00, 0.00000000000013402734
460.00, 0.00000000000001455151
470.00, 0.00000000000002374489
480.00, 0.00000000000019466427
490.00, 0.00000000000032485126
500.00, 0.00000000000048909065
510.00, 0.00000000000041735549
520.00, 0.00000000000024726738
530.00, 0.00000000000062024810
540.00, 0.00000000000049376659
550.00, 0.00000000000000757456
560.00, 0.00000000000022484477
570.00, 0.00000000000005534180
580.00, 0.00000000000021305776
590.00, 0.00000000000033340724
600.00, 0.00000000000011016925
610.00, 0.00000000000003832850
620.00, 0.00000000000004764754
630.00, 0.00000000000018797626
640.00, 0.00000000000002419516
650.00, 0.00000000000000046187
660.00, 0.00000000000015655684
670.00, 0.00000000000034363658
680.00, 0.00000000000044244090
690.00, 0.00000000000055218297
700.00, 0.00000000000030040879
710.00, 0.00000000000035711028
720.00, 0.00000000000035817660
730.00, 0.00000000000039141585
740.00, 0.00000000000009770277
750.00, 0.00000000000071266192
760.00, 0.00000000000066468402
770.00, 0.00000000000075726090
780.00, 0.00000000000038123920
790.00, 0.00000000000006216186
800.00, 0.00000000000019106147
810.00, 0.00000000000029411694
820.00, 0.00000000000047884179
830.00, 0.00000000000076376459
840.00, 0.00000000000105198684
850.00, 0.00000000000108396246
860.00, 0.00000000000064196467
870.00, 0.00000000000048236122
880.00, 0.00000000000056071803
890.00, 0.00000000000059421326
900.00, 0.00000000000052507000
910.00, 0.00000000000046401587
920.00, 0.00000000000088933754
930.00, 0.00000000000084563053
940.00, 0.00000000000096704632
950.00, 0.00000000000127423842
960.00, 0.00000000000141667678
970.00, 0.00000000000133379278
980.00, 0.00000000000118616293
990.00, 0.00000000000064621279
1000.00, 0.00000000000044766686
1010.00, 0.00000000000050024080
1020.00, 0.00000000000054282642
1030.00, 0.00000000000026514489
1040.00, 0.00000000000039950801
1050.00, 0.00000000000058845311
1060.00, 0.00000000000009380387
1070.00, 0.00000000000064435295
1080.00, 0.00000000000088025984
1090.00, 0.00000000000080956086
1100.00, 0.00000000000127099232
1110.00, 0.00000000000161029729
1120.00, 0.00000000000125030054
1130.00, 0.00000000000151816439
1140.00, 0.00000000000173311300
1150.00, 0.00000000000190546157
1160.00, 0.00000000000239944902
1170.00, 0.00000000000286423966
1180.00, 0.00000000000256607919
1190.00, 0.00000000000231995412
1200.00, 0.00000000000165015592
1210.00, 0.00000000000197016535
